SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,HOME,WIN,WL,PTS,FGA,FGM,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PLUS_MINUS,PTS_roll5,FG_PCT_roll5,FG3_PCT_roll5,FT_PCT_roll5,REB_roll5,AST_roll5,TOV_roll5,PLUS_MINUS_roll5,PTS_roll10,FG_PCT_roll10,FG3_PCT_roll10,FT_PCT_roll10,REB_roll10,AST_roll10,TOV_roll10,PLUS_MINUS_roll10,REST_DAYS
22023,0022300374,2023-12-21,1610612765,DET,1,0,L,111,86,43,0.5,31,9,0.29,19,16,0.842,12,29,41,24,21,6,9,-8,112.8,0.47800000000000004,0.29219999999999996,0.7734,35.8,23.4,13.4,-19.2,107.7,0.46740000000000004,0.3088,0.7731,38.9,23.8,15.0,-18.3,3.0
22023,0022300394,2023-12-23,1610612765,DET,0,0,L,115,79,39,0.494,35,15,0.429,29,22,0.759,6,30,36,26,14,5,3,-11,110.4,0.4668,0.2812,0.7884,38.0,23.0,14.6,-19.2,108.1,0.47620000000000007,0.2961,0.7716000000000001,39.1,23.4,15.7,-16.5,2.0
22023,0022300406,2023-12-26,1610612765,DET,1,0,L,112,90,40,0.444,25,9,0.36,32,23,0.719,16,36,52,20,14,6,4,-6,111.2,0.477,0.3064,0.7867999999999999,38.2,23.4,15.4,-17.8,108.4,0.4725,0.2961,0.7828,38.5,23.8,15.1,-17.0,3.0
22023,0022300421,2023-12-28,1610612765,DET,0,0,L,122,101,48,0.475,43,14,0.326,19,12,0.632,19,38,57,27,19,7,4,-6,115.2,0.47940000000000005,0.3404,0.7739999999999999,40.2,23.6,14.0,-12.6,109.5,0.4699,0.3054,0.7895,38.8,23.4,14.9,-16.7,2.0
22023,0022300440,2023-12-30,1610612765,DET,1,1,W,129,82,41,0.5,28,12,0.429,40,35,0.875,6,35,41,29,12,4,4,2,116.8,0.4848,0.3628,0.7312000000000001,44.4,24.0,16.2,-7.4,111.5,0.47230000000000005,0.3066,0.7527,40.3,23.1,15.1,-15.9,2.0
22023,0022300453,2024-01-01,1610612765,DET,0,0,L,113,83,40,0.482,29,13,0.448,27,20,0.741,10,27,37,27,18,3,4,-23,117.8,0.48260000000000003,0.3668,0.7654,45.4,25.2,16.0,-5.8,115.3,0.48030000000000006,0.3295,0.7694,40.6,24.3,14.7,-12.5,2.0
22023,0022300474,2024-01-03,1610612765,DET,0,0,L,148,105,56,0.533,41,19,0.463,22,17,0.773,16,32,48,33,17,5,3,-6,118.2,0.479,0.3984,0.7452,44.6,25.8,15.4,-8.8,114.3,0.47289999999999993,0.3398,0.7668,41.3,24.4,15.0,-14.0,2.0
22023,0022300490,2024-01-05,1610612765,DET,0,0,L,109,98,44,0.449,44,13,0.295,10,8,0.8,10,30,40,25,11,8,9,-4,124.8,0.4868,0.40520000000000006,0.748,47.0,27.2,16.0,-7.8,118.0,0.4819,0.3558,0.7674,42.6,25.3,15.7,-12.8,2.0
22023,0022300502,2024-01-07,1610612765,DET,0,0,L,114,89,42,0.472,24,9,0.375,30,21,0.7,13,24,37,28,12,6,0,-17,124.2,0.4878,0.3922,0.7642,44.6,28.2,15.4,-7.4,119.7,0.48360000000000003,0.36629999999999996,0.7691,42.4,25.9,14.7,-10.0,2.0
22023,0022300512,2024-01-09,1610612765,DET,1,0,L,110,85,40,0.471,37,14,0.378,21,16,0.762,13,27,40,27,21,12,2,-21,122.6,0.48719999999999997,0.40199999999999997,0.7778,40.6,28.4,14.0,-9.6,119.7,0.48600000000000004,0.38239999999999996,0.7545,42.5,26.2,15.1,-8.5,2.0
22023,0022300519,2024-01-10,1610612765,DET,1,0,L,108,96,44,0.458,32,10,0.313,13,10,0.769,9,34,43,33,10,4,3,-22,118.8,0.4814,0.39180000000000004,0.7552,40.4,28.0,15.8,-14.2,118.3,0.48200000000000004,0.3793,0.7603,42.9,26.6,15.9,-10.0,1.0
22023,0022300534,2024-01-12,1610612765,DET,1,0,L,110,88,44,0.5,35,12,0.343,16,10,0.625,11,35,46,32,15,6,9,-2,117.8,0.4766,0.36479999999999996,0.7607999999999999,41.6,29.2,14.2,-14.0,118.0,0.47779999999999995,0.3816,0.753,43.1,27.5,14.8,-11.4,2.0
22023,0022300558,2024-01-15,1610612765,DET,0,1,W,129,90,50,0.556,31,12,0.387,23,17,0.739,12,40,52,30,16,4,10,12,110.2,0.47000000000000003,0.3408,0.7312,41.2,29.0,13.8,-13.2,117.5,0.4784,0.373,0.7396,44.1,28.1,14.9,-10.5,3.0
22023,0022300569,2024-01-17,1610612765,DET,1,0,L,117,89,46,0.517,31,12,0.387,19,13,0.684,8,32,40,30,12,4,7,-7,114.2,0.49139999999999995,0.3592,0.719,43.6,30.0,14.8,-10.0,119.2,0.4896,0.37570000000000003,0.7416,44.1,29.1,15.1,-8.7,2.0
22023,0022300592,2024-01-20,1610612765,DET,1,0,L,135,94,44,0.468,37,21,0.568,32,26,0.813,9,31,40,30,9,6,2,-6,114.8,0.5004000000000001,0.36160000000000003,0.7158,44.2,30.4,14.8,-8.0,118.7,0.49379999999999996,0.38180000000000003,0.7468,42.4,29.4,14.4,-8.8,3.0
22023,0022300606,2024-01-22,1610612765,DET,1,0,L,113,89,40,0.449,30,10,0.333,29,23,0.793,6,36,42,25,10,4,9,-9,119.8,0.4998,0.3996,0.7260000000000001,44.2,31.0,12.4,-5.0,119.3,0.4906,0.3957,0.7405999999999999,42.3,29.5,14.1,-9.6,2.0
22023,0022300619,2024-01-24,1610612765,DET,1,1,W,113,86,43,0.5,38,15,0.395,20,12,0.6,5,39,44,26,11,4,0,7,120.8,0.49800000000000005,0.40360000000000007,0.7308,44.0,29.4,12.4,-2.4,119.3,0.4873,0.3842,0.7458,42.8,29.3,13.3,-8.2,2.0
22023,0022300642,2024-01-27,1610612765,DET,1,0,L,104,85,37,0.435,32,9,0.281,27,21,0.778,11,34,45,22,17,2,8,-14,121.4,0.49800000000000005,0.414,0.7258,43.6,28.2,11.6,-0.6,115.8,0.484,0.3774,0.7285,42.4,28.6,12.7,-6.9,3.0
22023,0022300654,2024-01-28,1610612765,DET,1,1,W,120,95,47,0.495,26,11,0.423,19,15,0.789,15,38,53,27,9,6,2,16,116.4,0.47380000000000005,0.3928,0.7335999999999999,42.2,26.6,11.8,-5.8,115.3,0.48260000000000003,0.376,0.7263,42.9,28.3,13.3,-7.9,1.0
22023,0022300675,2024-01-31,1610612765,DET,0,0,L,121,81,45,0.556,31,16,0.516,19,15,0.789,7,28,35,27,19,8,3,-7,117.0,0.4694,0.4,0.7546,44.8,26.0,11.2,-1.2,115.9,0.4849,0.38079999999999997,0.7352000000000001,44.5,28.2,13.0,-4.6,3.0
22023,0022300688,2024-02-02,1610612765,DET,1,0,L,125,89,45,0.506,40,17,0.425,24,18,0.75,13,25,38,28,17,5,3,-11,114.2,0.4870000000000001,0.3896,0.7498,43.8,25.4,13.2,-1.4,117.0,0.49339999999999995,0.39459999999999995,0.7379,44.0,28.2,12.8,-3.2,2.0
22023,0022300704,2024-02-04,1610612765,DET,1,0,L,99,80,36,0.45,31,8,0.258,22,19,0.864,9,27,36,22,15,6,5,-12,116.6,0.4984,0.40800000000000003,0.7412000000000001,43.0,26.0,14.6,-1.8,118.7,0.49820000000000003,0.4058,0.736,43.5,27.7,13.5,-2.1,2.0
22023,0022300732,2024-02-07,1610612765,DET,0,1,W,133,84,47,0.56,31,17,0.548,22,22,1.0,6,42,48,32,13,2,2,13,113.8,0.48840000000000006,0.3806,0.794,41.4,25.2,15.4,-5.6,117.6,0.4932,0.39730000000000004,0.7599,42.5,26.7,13.5,-3.1,3.0
22023,0022300741,2024-02-08,1610612765,DET,0,1,W,128,93,45,0.484,27,16,0.593,31,22,0.71,16,29,45,26,17,3,7,6,119.6,0.5134000000000001,0.434,0.8384,42.0,27.2,14.6,-0.2,118.0,0.4936,0.41340000000000005,0.786,42.1,26.9,13.2,-3.0,1.0
22023,0022300749,2024-02-10,1610612765,DET,0,0,L,106,102,45,0.441,30,9,0.3,7,7,1.0,14,43,57,27,14,7,2,-6,121.2,0.5112,0.46799999999999997,0.8225999999999999,40.4,27.0,16.2,-2.2,119.1,0.49030000000000007,0.434,0.7886,42.6,26.5,13.7,-1.7,2.0
22023,0022300776,2024-02-13,1610612765,DET,0,0,L,111,108,45,0.417,28,8,0.286,17,13,0.765,17,33,50,30,10,8,2,-14,118.2,0.48819999999999997,0.42479999999999996,0.8648,44.8,27.0,15.2,-2.0,116.2,0.48760000000000003,0.4072,0.8073,44.3,26.2,14.2,-1.7,3.0
22023,0022300787,2024-02-14,1610612765,DET,0,0,L,100,99,38,0.384,37,10,0.27,22,14,0.636,16,32,48,26,19,14,5,-16,115.4,0.47040000000000004,0.39699999999999996,0.8677999999999999,47.2,27.4,13.8,-2.6,116.0,0.48440000000000005,0.40249999999999997,0.8045,45.1,26.7,14.2,-2.2,1.0
22023,0022300793,2024-02-22,1610612765,DET,0,0,L,115,89,47,0.528,30,12,0.4,18,9,0.5,6,35,41,27,15,6,4,-14,115.6,0.4572000000000001,0.3994,0.8221999999999999,49.6,28.2,14.6,-3.4,114.7,0.4728,0.39,0.8080999999999999,45.5,26.7,15.0,-4.5,7.0
22023,0022300814,2024-02-24,1610612765,DET,1,0,L,109,85,43,0.506,31,14,0.452,13,9,0.692,7,29,36,29,12,7,7,-3,112.0,0.4508000000000001,0.3698,0.7222,48.2,27.2,15.0,-8.8,115.8,0.4821,0.40190000000000003,0.7803,45.1,27.2,14.8,-4.5,2.0
22023,0022300828,2024-02-26,1610612765,DET,0,0,L,111,79,38,0.481,30,14,0.467,26,21,0.808,10,32,42,25,17,9,6,-2,108.2,0.45520000000000005,0.3416,0.7186,46.4,27.8,14.0,-10.6,114.7,0.48319999999999996,0.4048,0.7706000000000001,43.4,27.4,15.1,-6.4,2.0
22023,0022300839,2024-02-27,1610612765,DET,0,1,W,105,75,37,0.493,37,14,0.378,23,17,0.739,8,39,47,22,20,3,8,10,109.2,0.46320000000000006,0.375,0.6801999999999999,43.4,27.4,14.6,-9.8,113.7,0.47569999999999996,0.39990000000000003,0.7725,44.1,27.2,14.9,-5.9,1.0
22023,0022300857,2024-03-01,1610612765,DET,1,0,L,100,89,33,0.371,36,10,0.278,28,24,0.857,9,33,42,24,9,10,7,-10,108.0,0.47840000000000005,0.3934,0.675,42.8,25.8,16.6,-5.0,111.7,0.4744,0.3952,0.7714,45.0,26.6,15.2,-3.8,3.0
22023,0022300874,2024-03-03,1610612765,DET,0,0,L,91,86,33,0.384,36,8,0.222,20,17,0.85,5,23,28,25,12,11,2,-22,108.0,0.4758,0.395,0.7192,41.6,25.4,14.6,-3.8,111.8,0.4665,0.3972,0.7706999999999999,45.6,26.8,14.6,-3.6,2.0
22023,0022300888,2024-03-05,1610612765,DET,0,0,L,110,89,39,0.438,42,12,0.286,22,20,0.909,10,32,42,26,11,5,3,-8,103.2,0.44700000000000006,0.35940000000000005,0.7892,39.0,25.0,14.0,-5.4,107.6,0.4489000000000001,0.36460000000000004,0.7556999999999999,43.6,26.1,14.5,-7.1,2.0
22023,0022300902,2024-03-07,1610612765,DET,1,1,W,118,82,43,0.524,30,12,0.4,21,20,0.952,13,37,50,24,23,7,4,6,103.4,0.43340000000000006,0.32620000000000005,0.8326,40.2,24.4,13.8,-6.4,105.8,0.44430000000000003,0.3339,0.7756000000000001,43.3,26.1,13.9,-8.5,2.0
22023,0022300919,2024-03-09,1610612765,DET,1,0,L,124,99,45,0.455,37,13,0.351,25,21,0.84,20,36,56,27,20,8,4,-18,104.8,0.44200000000000006,0.3128,0.8614,41.8,24.2,15.0,-4.8,107.0,0.4526,0.3439,0.7708,42.6,25.8,14.8,-7.3,2.0
22023,0022300933,2024-03-11,1610612765,DET,1,1,W,114,86,41,0.477,42,10,0.238,24,22,0.917,9,42,51,26,12,8,5,17,108.6,0.4344,0.3074,0.8815999999999999,43.6,25.2,15.0,-10.4,108.3,0.45640000000000003,0.3504,0.7783,43.2,25.5,15.8,-7.7,2.0
22023,0022300946,2024-03-13,1610612765,DET,1,1,W,113,88,39,0.443,30,11,0.367,31,24,0.774,11,47,58,27,22,7,7,9,111.4,0.4556000000000001,0.2994,0.8936,45.4,25.6,15.6,-5.0,109.7,0.4657,0.3472,0.8064,43.5,25.5,15.1,-4.4,2.0
22023,0022300962,2024-03-15,1610612765,DET,1,0,L,95,84,36,0.429,38,10,0.263,15,13,0.867,9,39,48,27,18,5,2,-13,115.8,0.46740000000000015,0.32839999999999997,0.8784000000000001,51.4,26.0,17.6,1.2,109.5,0.4572,0.3439,0.8337999999999999,45.2,25.5,15.8,-2.1,2.0
22023,0022300977,2024-03-17,1610612765,DET,1,0,L,101,83,38,0.458,36,14,0.389,14,11,0.786,7,37,44,24,12,4,7,-3,112.8,0.46560000000000007,0.3238,0.8700000000000001,52.6,26.2,19.0,0.2,108.1,0.4495,0.325,0.8513,46.4,25.3,16.4,-3.1,2.0
22023,0022300984,2024-03-18,1610612765,DET,0,0,L,94,84,36,0.429,29,9,0.31,15,13,0.867,8,35,43,21,13,6,3,-25,109.4,0.4524000000000001,0.3216,0.8368,51.4,26.2,16.8,-1.6,107.1,0.44719999999999993,0.31720000000000004,0.8491,46.6,25.2,15.9,-3.2,1.0
22023,0022300997,2024-03-20,1610612765,DET,1,0,L,103,90,37,0.411,23,5,0.217,30,24,0.8,12,34,46,23,15,8,1,-19,103.4,0.44720000000000004,0.3134,0.8422000000000001,48.8,25.0,15.4,-3.0,106.0,0.4408,0.3104,0.8619,46.2,25.1,15.2,-6.7,2.0
22023,0022301011,2024-03-22,1610612765,DET,1,0,L,102,83,42,0.506,31,9,0.29,13,9,0.692,8,34,42,25,19,4,1,-27,101.2,0.43400000000000005,0.30920000000000003,0.8188000000000001,47.8,24.4,16.0,-10.2,106.3,0.44480000000000003,0.30429999999999996,0.8562,46.6,25.0,15.8,-7.6,2.0
22023,0022301027,2024-03-24,1610612765,DET,1,0,L,101,79,32,0.405,41,11,0.268,32,26,0.813,10,36,46,20,17,4,5,-13,99.0,0.4466,0.29379999999999995,0.8024000000000001,44.6,24.0,15.4,-17.4,107.4,0.457,0.3111,0.8404,48.0,25.0,16.5,-8.1,2.0
22023,0022301035,2024-03-25,1610612765,DET,0,0,L,99,88,34,0.386,34,10,0.294,22,21,0.955,7,30,37,22,12,8,5,-25,100.2,0.4418,0.29480000000000006,0.7916000000000001,44.2,22.6,15.2,-17.4,106.5,0.4537000000000001,0.3093,0.8308,48.4,24.4,17.1,-8.6,1.0
22023,0022301056,2024-03-27,1610612765,DET,0,0,L,91,81,31,0.383,32,9,0.281,25,20,0.8,10,31,41,15,12,9,1,-15,99.8,0.4274000000000001,0.27579999999999993,0.8253999999999999,42.8,22.2,15.2,-21.8,104.6,0.4398999999999999,0.2987,0.8311,47.1,24.2,16.0,-11.7,2.0
22023,0022301065,2024-03-29,1610612765,DET,0,1,W,96,89,37,0.416,24,6,0.25,20,16,0.8,8,39,47,19,13,9,5,9,99.2,0.4182,0.27,0.812,42.4,21.0,15.0,-19.8,101.3,0.4327,0.29169999999999996,0.8271,45.6,23.0,15.2,-11.4,2.0
22023,0022301088,2024-04-01,1610612765,DET,1,0,L,108,79,40,0.506,28,11,0.393,22,17,0.773,9,32,41,22,14,7,9,-2,97.8,0.4192,0.2766,0.8119999999999999,42.6,20.2,14.6,-14.2,99.5,0.4266,0.2929,0.8154,45.2,22.3,15.3,-12.2,3.0
22023,0022301104,2024-04-03,1610612765,DET,0,0,L,113,94,43,0.457,30,10,0.333,21,17,0.81,8,29,37,24,10,14,3,-8,99.0,0.4192,0.2972,0.8282,42.4,19.6,13.6,-9.2,99.0,0.43289999999999995,0.2955,0.8153,43.5,21.8,14.5,-13.3,2.0
22023,0022301121,2024-04-05,1610612765,DET,0,0,L,90,79,32,0.405,30,8,0.267,24,18,0.75,10,28,38,22,18,13,4,-18,101.4,0.42960000000000004,0.3102,0.8276,40.6,20.4,12.2,-8.2,100.8,0.43570000000000003,0.30250000000000005,0.8096,42.4,21.5,13.7,-12.8,2.0
22023,0022301128,2024-04-06,1610612765,DET,0,0,L,103,92,42,0.457,39,17,0.436,4,2,0.5,5,23,28,25,10,9,2,-10,99.6,0.43340000000000006,0.3048,0.7866,40.8,20.4,13.4,-6.8,99.7,0.4304,0.2903,0.806,41.8,21.3,14.3,-14.3,1.0
22023,0022301145,2024-04-09,1610612765,DET,0,0,L,102,84,34,0.405,30,14,0.467,24,20,0.833,9,35,44,20,16,3,5,-18,102.0,0.44820000000000004,0.3358,0.7266,38.2,22.4,13.0,-5.8,100.6,0.4332,0.3029,0.7693000000000001,40.3,21.7,14.0,-12.8,3.0
22023,0022301166,2024-04-11,1610612765,DET,1,0,L,105,77,38,0.494,35,14,0.4,23,15,0.652,7,31,38,27,20,4,2,-22,103.2,0.44600000000000006,0.3792,0.7332000000000001,37.6,22.6,13.6,-11.2,100.5,0.43260000000000004,0.3279,0.7726,40.1,21.4,14.1,-12.7,2.0
22023,0022301181,2024-04-12,1610612765,DET,0,1,W,107,95,46,0.484,31,8,0.258,9,7,0.778,6,34,40,23,7,11,7,18,102.6,0.4436000000000001,0.3806,0.709,37.0,23.6,14.8,-15.2,100.8,0.4314,0.33890000000000003,0.7686,39.7,21.6,14.2,-12.2,1.0
22023,0022301197,2024-04-14,1610612765,DET,0,0,L,95,92,36,0.391,33,8,0.242,20,15,0.75,11,29,40,17,14,7,3,-28,101.4,0.449,0.36560000000000004,0.7026,37.6,23.4,14.2,-10.0,101.4,0.43929999999999997,0.3379,0.7651,39.1,21.9,13.2,-9.1,2.0
22019,0021900003,2019-10-23,1610612766,CHA,1,1,W,126,88,45,0.511,44,23,0.523,16,13,0.813,9,32,41,28,19,3,4,1,,,,,,,,,,,,,,,,,3.0
22019,0021900018,2019-10-25,1610612766,CHA,1,0,L,99,84,37,0.44,29,12,0.414,26,13,0.5,9,33,42,26,20,6,5,-22,126.0,0.511,0.523,0.813,41.0,28.0,19.0,1.0,126.0,0.511,0.523,0.813,41.0,28.0,19.0,1.0,2.0
22019,0021900040,2019-10-27,1610612766,CHA,0,0,L,101,91,35,0.385,35,10,0.286,23,21,0.913,13,32,45,19,16,7,4,-19,112.5,0.47550000000000003,0.4685,0.6565,41.5,27.0,19.5,-10.5,112.5,0.47550000000000003,0.4685,0.6565,41.5,27.0,19.5,-10.5,2.0
22019,0021900051,2019-10-28,1610612766,CHA,0,0,L,96,83,36,0.434,39,14,0.359,14,10,0.714,9,29,38,24,22,5,3,-15,108.66666666666667,0.44533333333333336,0.4076666666666666,0.742,42.666666666666664,24.333333333333332,18.333333333333332,-13.333333333333334,108.66666666666667,0.44533333333333336,0.4076666666666666,0.742,42.666666666666664,24.333333333333332,18.333333333333332,-13.333333333333334,1.0
22019,0021900064,2019-10-30,1610612766,CHA,0,1,W,118,84,46,0.548,32,16,0.5,14,10,0.714,10,36,46,30,21,8,3,7,105.5,0.4425,0.39549999999999996,0.735,41.5,24.25,19.25,-13.75,105.5,0.4425,0.39549999999999996,0.735,41.5,24.25,19.25,-13.75,2.0
22019,0021900083,2019-11-02,1610612766,CHA,0,1,W,93,85,36,0.424,29,5,0.172,23,16,0.696,16,32,48,18,13,6,1,6,108.0,0.4636,0.4164,0.7308,42.4,25.4,19.6,-9.6,108.0,0.4636,0.4164,0.7308,42.4,25.4,19.6,-9.6,3.0
22019,0021900097,2019-11-05,1610612766,CHA,1,1,W,122,88,42,0.477,31,10,0.323,42,28,0.667,10,27,37,22,13,7,4,2,101.4,0.4462,0.34619999999999995,0.7074,43.8,23.4,18.4,-8.6,105.5,0.457,0.37566666666666665,0.725,43.333333333333336,24.166666666666668,18.5,-7.0,3.0
22019,0021900112,2019-11-07,1610612766,CHA,1,0,L,87,86,33,0.384,31,6,0.194,21,15,0.714,9,40,49,21,21,7,9,-21,106.0,0.45359999999999995,0.32799999999999996,0.7408,42.8,22.6,17.0,-3.8,107.85714285714286,0.45985714285714285,0.36814285714285716,0.7167142857142856,42.42857142857143,23.857142857142858,17.714285714285715,-5.714285714285714,2.0
22019,0021900128,2019-11-09,1610612766,CHA,1,0,L,110,88,36,0.409,35,12,0.343,34,26,0.765,13,29,42,27,22,10,2,-5,103.2,0.45339999999999997,0.3096,0.701,43.6,23.0,18.0,-4.2,105.25,0.450375,0.346375,0.716375,43.25,23.5,18.125,-7.625,2.0
22019,0021900134,2019-11-10,1610612766,CHA,0,0,L,106,84,38,0.452,33,14,0.424,22,16,0.727,6,25,31,22,13,9,1,-8,106.0,0.4484,0.3064,0.7112,44.4,23.6,18.0,-2.2,105.77777777777777,0.44577777777777783,0.346,0.7217777777777777,43.111111111111114,23.88888888888889,18.555555555555557,-7.333333333333333,1.0
22019,0021900154,2019-11-13,1610612766,CHA,1,0,L,117,87,43,0.494,36,16,0.444,19,15,0.789,7,27,34,27,15,8,5,-2,103.6,0.42919999999999997,0.2912,0.7138,41.4,22.0,16.4,-5.2,105.8,0.4464,0.3538,0.7222999999999999,41.9,23.7,18.0,-7.4,3.0
22019,0021900167,2019-11-15,1610612766,CHA,1,1,W,109,96,43,0.448,35,13,0.371,16,10,0.625,14,27,41,22,11,10,3,3,108.4,0.44320000000000004,0.3456,0.7324,38.6,23.8,16.8,-6.8,104.9,0.4447,0.3459,0.7199,41.2,23.6,17.6,-7.7,2.0
22019,0021900177,2019-11-16,1610612766,CHA,0,1,W,103,87,36,0.414,48,17,0.354,19,14,0.737,12,30,42,22,10,5,3,1,105.8,0.43739999999999996,0.3552,0.724,39.4,23.8,16.4,-6.6,105.9,0.4455,0.3416,0.7323999999999999,41.1,23.2,16.7,-5.2,1.0
22019,0021900191,2019-11-18,1610612766,CHA,0,0,L,96,78,33,0.423,45,15,0.333,24,15,0.625,9,28,37,26,20,3,8,-36,109.0,0.4434,0.3872,0.7285999999999999,38.0,24.0,14.2,-2.2,106.1,0.4484,0.3484,0.7148,40.8,23.5,16.1,-3.2,2.0
22019,0021900205,2019-11-20,1610612766,CHA,0,0,L,91,81,30,0.37,33,11,0.333,26,20,0.769,8,33,41,17,16,8,3,-10,106.2,0.4462,0.38520000000000004,0.7006,37.0,23.8,13.8,-8.4,106.1,0.4473000000000001,0.3458,0.7059,40.7,23.7,15.9,-5.3,2.0
22019,0021900216,2019-11-22,1610612766,CHA,0,0,L,118,93,48,0.516,34,14,0.412,8,8,1.0,7,37,44,24,16,9,5,-7,103.2,0.4298,0.367,0.709,39.0,22.8,14.4,-8.8,103.4,0.4295,0.32910000000000006,0.7114,40.2,22.4,15.4,-7.0,2.0
22019,0021900226,2019-11-23,1610612766,CHA,1,0,L,115,80,44,0.55,28,12,0.429,22,15,0.682,10,33,43,26,20,5,7,-1,103.4,0.43420000000000003,0.3606,0.7512,41.0,22.2,14.6,-9.8,105.9,0.43870000000000003,0.3531,0.7418,39.8,23.0,15.7,-8.3,1.0
22019,0021900245,2019-11-25,1610612766,CHA,0,0,L,100,87,36,0.414,33,9,0.273,25,19,0.76,10,25,35,25,14,11,0,-17,104.6,0.4546,0.3722,0.7626,41.4,23.0,16.4,-10.6,105.2,0.446,0.3637,0.7433,40.4,23.4,16.4,-8.6,2.0
22019,0021900254,2019-11-27,1610612766,CHA,1,1,W,102,88,39,0.443,30,7,0.233,20,17,0.85,10,31,41,27,4,3,7,1,104.0,0.4546,0.35600000000000004,0.7672,40.0,23.6,17.2,-14.2,106.5,0.449,0.37160000000000004,0.7479,39.0,23.8,15.7,-8.2,2.0
22019,0021900268,2019-11-29,1610612766,CHA,0,1,W,110,83,40,0.482,38,19,0.5,15,11,0.733,11,26,37,26,10,8,6,3,105.2,0.4586,0.33599999999999997,0.8122,40.8,23.8,14.0,-6.8,105.7,0.4524,0.36060000000000003,0.7564,38.9,23.8,13.9,-7.6,2.0
22019,0021900283,2019-11-30,1610612766,CHA,0,0,L,96,101,37,0.366,45,15,0.333,8,7,0.875,15,38,53,21,12,4,1,-41,109.0,0.48100000000000004,0.3694,0.805,40.0,25.6,12.8,-4.2,106.1,0.4554,0.3682,0.757,39.5,24.2,13.6,-6.5,1.0
22019,0021900293,2019-12-02,1610612766,CHA,1,0,L,104,84,38,0.452,25,7,0.28,26,21,0.808,14,39,53,27,19,4,7,-5,104.6,0.45099999999999996,0.3536,0.78,41.8,25.0,12.0,-11.0,104.0,0.4426,0.35710000000000003,0.7656000000000001,41.4,23.6,13.3,-10.4,2.0
22019,0021900306,2019-12-04,1610612766,CHA,1,1,W,106,87,40,0.46,48,21,0.438,8,5,0.625,11,33,44,30,15,11,7,15,102.4,0.4314,0.3238,0.8051999999999999,43.8,25.2,11.8,-11.8,103.5,0.44299999999999995,0.34800000000000003,0.7839,42.6,24.1,14.1,-11.2,2.0
22019,0021900320,2019-12-06,1610612766,CHA,1,0,L,104,83,36,0.434,40,17,0.425,17,15,0.882,10,24,34,23,19,6,6,-7,103.6,0.44060000000000005,0.35680000000000006,0.7782,45.6,26.2,12.0,-5.4,103.8,0.4476,0.3564,0.7727,42.8,24.9,14.6,-9.8,2.0
22019,0021900336,2019-12-08,1610612766,CHA,1,0,L,107,90,36,0.4,31,11,0.355,29,24,0.828,13,31,44,22,11,8,3,-15,104.0,0.43879999999999997,0.3952,0.7846,44.2,25.4,15.0,-7.0,104.6,0.4487,0.36560000000000004,0.7984,42.5,24.6,14.5,-6.9,2.0
22019,0021900352,2019-12-10,1610612766,CHA,1,1,W,114,85,38,0.447,41,16,0.39,28,22,0.786,11,37,48,22,13,4,4,7,103.4,0.4224,0.36619999999999997,0.8036,45.6,24.6,15.2,-10.6,106.2,0.45170000000000005,0.3678,0.8042999999999999,42.8,25.1,14.0,-7.4,2.0
22019,0021900360,2019-12-11,1610612766,CHA,0,1,W,113,88,36,0.409,35,15,0.429,32,26,0.813,15,32,47,20,8,2,6,5,107.0,0.4386,0.37760000000000005,0.7858,44.6,24.8,15.4,-1.0,105.8,0.44480000000000003,0.3656,0.7828999999999999,43.2,24.9,13.7,-6.0,1.0
22019,0021900375,2019-12-13,1610612766,CHA,0,1,W,83,79,30,0.38,31,6,0.194,21,17,0.81,11,49,60,21,21,9,5,10,108.8,0.43,0.4074,0.7867999999999999,43.4,23.4,13.2,1.0,105.6,0.4307,0.36560000000000004,0.796,43.6,24.3,12.5,-5.4,2.0
22019,0021900389,2019-12-15,1610612766,CHA,0,0,L,85,91,28,0.308,32,5,0.156,35,24,0.686,17,39,56,18,12,4,5,-22,104.2,0.414,0.3586,0.8238,46.6,21.6,14.4,0.0,103.9,0.42729999999999996,0.3577,0.8009999999999999,46.1,23.9,13.2,-2.7,2.0
22019,0021900401,2019-12-17,1610612766,CHA,1,1,W,110,81,39,0.481,30,13,0.433,27,19,0.704,16,35,51,26,19,5,8,8,100.4,0.3888,0.3048,0.7846,51.0,20.6,13.0,-3.0,102.2,0.4138,0.35,0.7846,47.6,23.0,14.0,-5.0,2.0
22019,0021900407,2019-12-18,1610612766,CHA,0,0,L,98,91,37,0.407,37,13,0.351,18,11,0.611,15,20,35,25,9,12,3,-2,101.0,0.40499999999999997,0.3204,0.7598,52.4,21.4,14.6,1.6,102.2,0.41369999999999996,0.3433,0.7817000000000001,49.0,23.0,14.9,-4.5,1.0
22019,0021900430,2019-12-21,1610612766,CHA,1,0,L,107,85,39,0.459,29,12,0.414,22,17,0.773,11,25,36,20,14,13,4,-7,97.8,0.39699999999999996,0.3126,0.7247999999999999,49.8,22.0,13.8,-0.2,102.4,0.4178,0.3451,0.7553,47.2,23.4,14.6,-0.6,3.0
